name,dir,path,size_bytes,size_human,mtime_epoch,mtime_iso
file_9_10M.bin,/mnt/lustre/tree/d1_2/d2_5/d3_4,/mnt/lustre/tree/d1_2/d2_5/d3_4/file_9_10M.bin,10485760,10.0M,1789014610,2026-09-10T04:30:10+00:00
file_8_3M.bin,/mnt/lustre/tree/d1_2/d2_5/d3_4,/mnt/lustre/tree/d1_2/d2_5/d3_4/file_8_3M.bin,3145728,3.0M,1789014610,2026-09-10T04:30:10+00:00
file_3_2M.bin,/mnt/lustre/tree/d1_2/d2_5/d3_4,/mnt/lustre/tree/d1_2/d2_5/d3_4/file_3_2M.bin,2097152,2.0M,1789014610,2026-09-10T04:30:10+00:00
file_7_5M.bin,/mnt/lustre/tree/d1_2/d2_5/d3_4,/mnt/lustre/tree/d1_2/d2_5/d3_4/file_7_5M.bin,5242880,5.0M,1789014610,2026-09-10T04:30:10+00:00
file_1_5M.bin,/mnt/lustre/tree/d1_2/d2_5/d3_4,/mnt/lustre/tree/d1_2/d2_5/d3_4/file_1_5M.bin,5242880,5.0M,1789014610,2026-09-10T04:30:10+00:00
file_2_3M.bin,/mnt/lustre/tree/d1_2/d2_5/d3_4,/mnt/lustre/tree/d1_2/d2_5/d3_4/file_2_3M.bin,3145728,3.0M,1789014610,2026-09-10T04:30:10+00:00
file_10_5M.bin,/mnt/lustre/tree/d1_2/d2_5/d3_4,/mnt/lustre/tree/d1_2/d2_5/d3_4/file_10_5M.bin,5242880,5.0M,1789014610,2026-09-10T04:30:10+00:00
file_4_6M.bin,/mnt/lustre/tree/d1_2/d2_5/d3_4,/mnt/lustre/tree/d1_2/d2_5/d3_4/file_4_6M.bin,6291456,6.0M,1789014610,2026-09-10T04:30:10+00:00
file_10_8M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_10_8M.bin,8388608,8.0M,1789014603,2026-09-10T04:30:03+00:00
file_7_3M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_7_3M.bin,3145728,3.0M,1789014603,2026-09-10T04:30:03+00:00
file_6_8M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_6_8M.bin,8388608,8.0M,1789014603,2026-09-10T04:30:03+00:00
file_2_1M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_2_1M.bin,1048576,1.0M,1789014603,2026-09-10T04:30:03+00:00
file_1_5M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_1_5M.bin,5242880,5.0M,1789014603,2026-09-10T04:30:03+00:00
file_3_1M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_3_1M.bin,1048576,1.0M,1789014603,2026-09-10T04:30:03+00:00
file_8_5M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_8_5M.bin,5242880,5.0M,1789014603,2026-09-10T04:30:03+00:00
file_4_3M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_4_3M.bin,3145728,3.0M,1789014603,2026-09-10T04:30:03+00:00
file_9_3M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_9_3M.bin,3145728,3.0M,1789014603,2026-09-10T04:30:03+00:00
file_5_10M.bin,/mnt/lustre/tree/d1_2/d2_1,/mnt/lustre/tree/d1_2/d2_1/file_5_10M.bin,10485760,10.0M,1789014603,2026-09-10T04:30:03+00:00
file_3_4M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_3_4M.bin,4194304,4.0M,1789014604,2026-09-10T04:30:04+00:00
file_6_7M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_6_7M.bin,7340032,7.0M,1789014604,2026-09-10T04:30:04+00:00
file_5_8M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_5_8M.bin,8388608,8.0M,1789014604,2026-09-10T04:30:04+00:00
file_1_5M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_1_5M.bin,5242880,5.0M,1789014604,2026-09-10T04:30:04+00:00
file_4_6M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_4_6M.bin,6291456,6.0M,1789014604,2026-09-10T04:30:04+00:00
file_2_9M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_2_9M.bin,9437184,9.0M,1789014604,2026-09-10T04:30:04+00:00
file_8_10M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_8_10M.bin,10485760,10.0M,1789014604,2026-09-10T04:30:04+00:00
file_10_7M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_10_7M.bin,7340032,7.0M,1789014604,2026-09-10T04:30:04+00:00
file_7_3M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_7_3M.bin,3145728,3.0M,1789014604,2026-09-10T04:30:04+00:00
file_9_10M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_4,/mnt/lustre/tree/d1_2/d2_1/d3_4/file_9_10M.bin,10485760,10.0M,1789014604,2026-09-10T04:30:04+00:00
file_9_6M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_9_6M.bin,6291456,6.0M,1789014604,2026-09-10T04:30:04+00:00
file_3_8M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_3_8M.bin,8388608,8.0M,1789014604,2026-09-10T04:30:04+00:00
file_5_5M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_5_5M.bin,5242880,5.0M,1789014604,2026-09-10T04:30:04+00:00
file_1_2M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_1_2M.bin,2097152,2.0M,1789014604,2026-09-10T04:30:04+00:00
file_8_7M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_8_7M.bin,7340032,7.0M,1789014604,2026-09-10T04:30:04+00:00
file_4_1M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_4_1M.bin,1048576,1.0M,1789014604,2026-09-10T04:30:04+00:00
file_6_10M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_6_10M.bin,10485760,10.0M,1789014604,2026-09-10T04:30:04+00:00
file_10_1M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_10_1M.bin,1048576,1.0M,1789014604,2026-09-10T04:30:04+00:00
file_2_1M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_2_1M.bin,1048576,1.0M,1789014604,2026-09-10T04:30:04+00:00
file_7_10M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_3,/mnt/lustre/tree/d1_2/d2_1/d3_3/file_7_10M.bin,10485760,10.0M,1789014604,2026-09-10T04:30:04+00:00
file_2_7M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_2_7M.bin,7340032,7.0M,1789014603,2026-09-10T04:30:03+00:00
file_5_8M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_5_8M.bin,8388608,8.0M,1789014603,2026-09-10T04:30:03+00:00
file_10_10M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_10_10M.bin,10485760,10.0M,1789014603,2026-09-10T04:30:03+00:00
file_7_1M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_7_1M.bin,1048576,1.0M,1789014603,2026-09-10T04:30:03+00:00
file_3_8M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_3_8M.bin,8388608,8.0M,1789014603,2026-09-10T04:30:03+00:00
file_8_9M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_8_9M.bin,9437184,9.0M,1789014603,2026-09-10T04:30:03+00:00
file_9_7M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_9_7M.bin,7340032,7.0M,1789014603,2026-09-10T04:30:03+00:00
file_4_10M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_4_10M.bin,10485760,10.0M,1789014603,2026-09-10T04:30:03+00:00
file_6_8M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_6_8M.bin,8388608,8.0M,1789014603,2026-09-10T04:30:03+00:00
file_1_7M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_1,/mnt/lustre/tree/d1_2/d2_1/d3_1/file_1_7M.bin,7340032,7.0M,1789014603,2026-09-10T04:30:03+00:00
file_1_3M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_1_3M.bin,3145728,3.0M,1789014603,2026-09-10T04:30:03+00:00
file_10_2M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_10_2M.bin,2097152,2.0M,1789014604,2026-09-10T04:30:04+00:00
file_2_9M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_2_9M.bin,9437184,9.0M,1789014603,2026-09-10T04:30:03+00:00
file_9_8M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_9_8M.bin,8388608,8.0M,1789014604,2026-09-10T04:30:04+00:00
file_7_3M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_7_3M.bin,3145728,3.0M,1789014603,2026-09-10T04:30:03+00:00
file_5_3M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_5_3M.bin,3145728,3.0M,1789014603,2026-09-10T04:30:03+00:00
file_6_3M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_6_3M.bin,3145728,3.0M,1789014603,2026-09-10T04:30:03+00:00
file_4_3M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_4_3M.bin,3145728,3.0M,1789014603,2026-09-10T04:30:03+00:00
file_8_5M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_8_5M.bin,5242880,5.0M,1789014603,2026-09-10T04:30:03+00:00
file_3_1M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_2,/mnt/lustre/tree/d1_2/d2_1/d3_2/file_3_1M.bin,1048576,1.0M,1789014603,2026-09-10T04:30:03+00:00
file_4_8M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_4_8M.bin,8388608,8.0M,1789014604,2026-09-10T04:30:04+00:00
file_3_2M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_3_2M.bin,2097152,2.0M,1789014604,2026-09-10T04:30:04+00:00
file_9_1M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_9_1M.bin,1048576,1.0M,1789014604,2026-09-10T04:30:04+00:00
file_1_10M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_1_10M.bin,10485760,10.0M,1789014604,2026-09-10T04:30:04+00:00
file_10_2M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_10_2M.bin,2097152,2.0M,1789014604,2026-09-10T04:30:04+00:00
file_2_8M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_2_8M.bin,8388608,8.0M,1789014604,2026-09-10T04:30:04+00:00
file_8_9M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_8_9M.bin,9437184,9.0M,1789014604,2026-09-10T04:30:04+00:00
file_6_6M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_6_6M.bin,6291456,6.0M,1789014604,2026-09-10T04:30:04+00:00
file_7_4M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_7_4M.bin,4194304,4.0M,1789014604,2026-09-10T04:30:04+00:00
file_5_4M.bin,/mnt/lustre/tree/d1_2/d2_1/d3_5,/mnt/lustre/tree/d1_2/d2_1/d3_5/file_5_4M.bin,4194304,4.0M,1789014604,2026-09-10T04:30:04+00:00
file_2_4M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_2_4M.bin,4194304,4.0M,1789014595,2026-09-10T04:29:55+00:00
file_8_7M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_8_7M.bin,7340032,7.0M,1789014595,2026-09-10T04:29:55+00:00
file_6_9M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_6_9M.bin,9437184,9.0M,1789014595,2026-09-10T04:29:55+00:00
file_7_2M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_7_2M.bin,2097152,2.0M,1789014595,2026-09-10T04:29:55+00:00
file_1_5M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_1_5M.bin,5242880,5.0M,1789014595,2026-09-10T04:29:55+00:00
file_4_6M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_4_6M.bin,6291456,6.0M,1789014595,2026-09-10T04:29:55+00:00
file_5_1M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_5_1M.bin,1048576,1.0M,1789014595,2026-09-10T04:29:55+00:00
file_9_7M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_9_7M.bin,7340032,7.0M,1789014595,2026-09-10T04:29:55+00:00
file_3_4M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_3_4M.bin,4194304,4.0M,1789014595,2026-09-10T04:29:55+00:00
file_10_7M.bin,/mnt/lustre/tree/d1_1,/mnt/lustre/tree/d1_1/file_10_7M.bin,7340032,7.0M,1789014595,2026-09-10T04:29:55+00:00
file_2_8M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_2_8M.bin,8388608,8.0M,1789014598,2026-09-10T04:29:58+00:00
file_6_1M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_6_1M.bin,1048576,1.0M,1789014598,2026-09-10T04:29:58+00:00
file_1_10M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_1_10M.bin,10485760,10.0M,1789014598,2026-09-10T04:29:58+00:00
file_3_3M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_3_3M.bin,3145728,3.0M,1789014598,2026-09-10T04:29:58+00:00
file_4_4M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_4_4M.bin,4194304,4.0M,1789014598,2026-09-10T04:29:58+00:00
file_7_10M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_7_10M.bin,10485760,10.0M,1789014598,2026-09-10T04:29:58+00:00
file_5_8M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_5_8M.bin,8388608,8.0M,1789014598,2026-09-10T04:29:58+00:00
file_9_6M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_9_6M.bin,6291456,6.0M,1789014598,2026-09-10T04:29:58+00:00
file_8_5M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_8_5M.bin,5242880,5.0M,1789014598,2026-09-10T04:29:58+00:00
file_10_10M.bin,/mnt/lustre/tree/d1_1/d2_3,/mnt/lustre/tree/d1_1/d2_3/file_10_10M.bin,10485760,10.0M,1789014598,2026-09-10T04:29:58+00:00
file_10_6M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_10_6M.bin,6291456,6.0M,1789014599,2026-09-10T04:29:59+00:00
file_1_3M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_1_3M.bin,3145728,3.0M,1789014598,2026-09-10T04:29:58+00:00
file_3_7M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_3_7M.bin,7340032,7.0M,1789014598,2026-09-10T04:29:58+00:00
file_9_4M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_9_4M.bin,4194304,4.0M,1789014599,2026-09-10T04:29:59+00:00
file_6_10M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_6_10M.bin,10485760,10.0M,1789014599,2026-09-10T04:29:59+00:00
file_7_8M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_7_8M.bin,8388608,8.0M,1789014599,2026-09-10T04:29:59+00:00
file_5_5M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_5_5M.bin,5242880,5.0M,1789014598,2026-09-10T04:29:58+00:00
file_2_2M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_2_2M.bin,2097152,2.0M,1789014598,2026-09-10T04:29:58+00:00
file_8_5M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_8_5M.bin,5242880,5.0M,1789014599,2026-09-10T04:29:59+00:00
file_4_3M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_1,/mnt/lustre/tree/d1_1/d2_3/d3_1/file_4_3M.bin,3145728,3.0M,1789014598,2026-09-10T04:29:58+00:00
file_10_9M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_10_9M.bin,9437184,9.0M,1789014599,2026-09-10T04:29:59+00:00
file_2_8M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_2_8M.bin,8388608,8.0M,1789014599,2026-09-10T04:29:59+00:00
file_8_5M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_8_5M.bin,5242880,5.0M,1789014599,2026-09-10T04:29:59+00:00
file_5_1M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_5_1M.bin,1048576,1.0M,1789014599,2026-09-10T04:29:59+00:00
file_7_9M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_7_9M.bin,9437184,9.0M,1789014599,2026-09-10T04:29:59+00:00
file_1_10M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_1_10M.bin,10485760,10.0M,1789014599,2026-09-10T04:29:59+00:00
file_6_6M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_6_6M.bin,6291456,6.0M,1789014599,2026-09-10T04:29:59+00:00
file_9_2M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_9_2M.bin,2097152,2.0M,1789014599,2026-09-10T04:29:59+00:00
file_3_5M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_3_5M.bin,5242880,5.0M,1789014599,2026-09-10T04:29:59+00:00
file_4_2M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_2,/mnt/lustre/tree/d1_1/d2_3/d3_2/file_4_2M.bin,2097152,2.0M,1789014599,2026-09-10T04:29:59+00:00
file_6_1M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_6_1M.bin,1048576,1.0M,1789014599,2026-09-10T04:29:59+00:00
file_8_3M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_8_3M.bin,3145728,3.0M,1789014599,2026-09-10T04:29:59+00:00
file_3_7M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_3_7M.bin,7340032,7.0M,1789014599,2026-09-10T04:29:59+00:00
file_2_5M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_2_5M.bin,5242880,5.0M,1789014599,2026-09-10T04:29:59+00:00
file_5_2M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_5_2M.bin,2097152,2.0M,1789014599,2026-09-10T04:29:59+00:00
file_4_4M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_4_4M.bin,4194304,4.0M,1789014599,2026-09-10T04:29:59+00:00
file_10_5M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_10_5M.bin,5242880,5.0M,1789014600,2026-09-10T04:30:00+00:00
file_1_9M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_1_9M.bin,9437184,9.0M,1789014599,2026-09-10T04:29:59+00:00
file_9_7M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_9_7M.bin,7340032,7.0M,1789014599,2026-09-10T04:29:59+00:00
file_7_9M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_5,/mnt/lustre/tree/d1_1/d2_3/d3_5/file_7_9M.bin,9437184,9.0M,1789014599,2026-09-10T04:29:59+00:00
file_8_10M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_8_10M.bin,10485760,10.0M,1789014599,2026-09-10T04:29:59+00:00
file_2_4M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_2_4M.bin,4194304,4.0M,1789014599,2026-09-10T04:29:59+00:00
file_1_6M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_1_6M.bin,6291456,6.0M,1789014599,2026-09-10T04:29:59+00:00
file_9_8M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_9_8M.bin,8388608,8.0M,1789014599,2026-09-10T04:29:59+00:00
file_7_6M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_7_6M.bin,6291456,6.0M,1789014599,2026-09-10T04:29:59+00:00
file_4_4M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_4_4M.bin,4194304,4.0M,1789014599,2026-09-10T04:29:59+00:00
file_5_2M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_5_2M.bin,2097152,2.0M,1789014599,2026-09-10T04:29:59+00:00
file_10_2M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_10_2M.bin,2097152,2.0M,1789014599,2026-09-10T04:29:59+00:00
file_6_8M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_6_8M.bin,8388608,8.0M,1789014599,2026-09-10T04:29:59+00:00
file_3_1M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_4,/mnt/lustre/tree/d1_1/d2_3/d3_4/file_3_1M.bin,1048576,1.0M,1789014599,2026-09-10T04:29:59+00:00
file_2_3M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_2_3M.bin,3145728,3.0M,1789014599,2026-09-10T04:29:59+00:00
file_1_5M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_1_5M.bin,5242880,5.0M,1789014599,2026-09-10T04:29:59+00:00
file_10_2M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_10_2M.bin,2097152,2.0M,1789014599,2026-09-10T04:29:59+00:00
file_7_5M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_7_5M.bin,5242880,5.0M,1789014599,2026-09-10T04:29:59+00:00
file_3_8M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_3_8M.bin,8388608,8.0M,1789014599,2026-09-10T04:29:59+00:00
file_4_7M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_4_7M.bin,7340032,7.0M,1789014599,2026-09-10T04:29:59+00:00
file_9_1M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_9_1M.bin,1048576,1.0M,1789014599,2026-09-10T04:29:59+00:00
file_6_9M.bin,/mnt/lustre/tree/d1_1/d2_3/d3_3,/mnt/lustre/tree/d1_1/d2_3/d3_3/file_6_9M.bin,9437184,9.0M,1789014599,2026-09-10T04:29:59+00:00
